seed,num_customer_requests,num_robots,num_operators,utilization_time_period,num_delivered,delivery_rate,utilization_rate,num_risks
9395,20,4,2,[],20,1.0,[0.9338565  0.9150265  0.94345368 0.97551328],17
8877,20,2,1,[],20,1.0,[0.93947418 0.95633188],13
4568,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.97113036 0.69763565 0.55993393 0.46970383],14
803,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.97297297 0.6868932  0.55230496 0.45928753],11
8828,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.93008702 0.90540295 0.43903429],21
912,30,3,2,[],30,1.0,[0.95972323 0.94212013 0.94499322],23
7875,20,4,3,[],20,1.0,[0.90763297 0.93310004 0.93649863 0.92347797],24
1719,25,3,3,[],25,1.0,[0.92186158 0.99320084 0.95782351],15
9395,20,2,3,"['0900-1200', '1000-1100']",13,0.65,[0.96759398 0.44695424],8
1159,25,2,2,"['0900-1200', '1000-1100']",14,0.56,[0.96887271 0.4862259 ],7
4475,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.90544842 0.63600265 0.51391124 0.45889031],26
9322,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.9564051  0.46046287],6
8463,30,4,3,[],30,1.0,[0.94774395 0.93101008 0.9871389  0.96565208],20
7875,20,2,3,[],20,1.0,[0.92167223 0.92750929],25
9602,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.9608973  0.70912172 0.46157635],7
9602,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.95091966 0.93397805 0.45908868],9
2001,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.94334278 0.4565323 ],7
309,30,2,3,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.93208587 0.49076004],12
6538,20,2,2,[],20,1.0,[0.94623656 0.94648738],18
1159,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.93617439 0.71773561 0.544344   0.4647248 ],11
8877,30,4,2,[],30,1.0,[0.92479753 0.94668854 0.97390082 0.9800123 ],21
1858,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.9375062  0.96442308 0.43547626 0.44326133],15
6140,30,4,2,[],30,1.0,[0.94052322 0.93246493 0.94619565 0.94895956],26
231,20,2,3,"['0900-1200', '1000-1100']",14,0.7,[0.93466023 0.47554784],15
489,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.9047619  0.7079918  0.58403033 0.46692991],13
8402,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.96849249 0.93200837 0.48805777],12
5600,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.94649105 0.69378358 0.45292867],11
7875,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.91618726 0.96336652 0.4616587 ],23
4666,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.97212095 0.70310148 0.49386784],6
6140,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.95997537 0.47363526],7
4459,20,2,1,[],20,1.0,[0.91772588 0.93052738],16
3219,25,2,2,"['0900-1200', '1000-1100']",13,0.52,[0.97362816 0.44527067],6
1401,25,3,1,[],25,1.0,[0.90851002 0.91096339 0.91514111],20
1513,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.94391907 0.68838079 0.55527319 0.44986914],10
4216,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.89479788 0.69422185 0.42814815],16
1728,20,3,1,[],20,1.0,[0.86262827 0.89922481 0.88944919],24
6363,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.90538094 0.92569843 0.46032787 0.48041706],17
8828,25,2,3,[],21,0.84,[0.93764988 0.92735954],21
3601,30,4,1,[],30,1.0,[0.96498362 0.95024876 0.95031617 0.93608247],9
6538,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.91660008 0.95217142 0.47170843],14
908,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.91942624 0.46548305],11
4960,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.9245502  0.9028219  0.45832123 0.4705414 ],25
8575,30,4,2,[],30,1.0,[0.94837685 0.98714907 0.95813654 0.98594443],14
8632,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.97393484 0.91080617 0.44680645 0.44553707],18
1505,20,2,2,[],20,1.0,[0.94517852 0.94022072],18
3285,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.90430622 0.63160106 0.50479308 0.44863692],23
4342,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",19,0.95,[0.92819843 0.6893424  0.53272128 0.4272997 ],16
309,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.91864177 0.91148876 0.44848146],20
1401,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.93322375 0.70826469 0.53308334 0.4840474 ],18
5694,30,3,2,[],30,1.0,[0.96327514 0.95022018 0.94388233],22
1401,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.92087645 0.7000777  0.56705729 0.48806078],18
1429,25,3,1,[],25,1.0,[0.88601411 0.92086265 0.91667489],17
7198,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.95355484 0.46274086],5
3215,25,2,3,[],21,0.84,[0.96226415 0.95129718],14
2520,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.92495671 0.89895064 0.45926355],23
2520,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.91455399 0.65982028 0.45639647],20
1513,20,2,1,"['0900-1030', '1030-1200']",11,0.55,[0.94813485 0.47052143],7
9210,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.90770323 0.44228469],11
6538,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.94568749 0.97454474 0.48059785],14
9862,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.93102229 0.71709176 0.48930007],9
965,30,4,1,[],30,1.0,[0.91546708 0.91961454 0.89405588 0.87066791],19
1429,25,4,3,[],25,1.0,[0.9137931  0.97455471 0.97214485 0.96476965],17
9602,20,4,2,[],20,1.0,[0.97476708 0.98710062 0.92603831 0.98986175],9
5503,20,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.93153346 0.94840146 0.43829226],13
5129,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.94294353 0.95199409 0.44284007],16
3285,25,2,3,[],20,0.8,[0.91581869 0.92582731],26
8877,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.95873016 0.7325388  0.54982206 0.44186516],10
2240,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.94537815 0.96269371 0.47955056],18
7089,25,4,1,[],25,1.0,[0.85982212 0.91490375 0.86191454 0.87606583],18
5600,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.93520734 0.47167139],8
2001,30,2,3,[],21,0.7,[0.94324246 0.96287836],15
9822,20,2,2,"['0900-1200', '1000-1100']",14,0.7,[0.93015759 0.48107958],14
1858,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.97155361 0.70096064 0.45853324],6
1513,30,3,3,[],30,1.0,[0.92914244 0.96904467 0.96743813],22
9395,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",16,0.8,[0.9686976  0.70530452 0.4640914 ],13
3806,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.87420329 0.64396588 0.50387961 0.43981265],25
6538,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.96068548 0.94936709 0.47058273],14
4687,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.95682293 0.98634167 0.43541147],12
908,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.92352941 0.70579834 0.44750048],15
7089,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.94583333 0.47375517],11
3806,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.90629786 0.95883471 0.47002568],28
912,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.92156074 0.71861768 0.45640421],12
7198,25,2,3,"['0900-1030', '1030-1200']",11,0.44,[0.96317976 0.46148603],5
1173,20,3,3,[],20,1.0,[0.95619454 0.94907951 0.97386409],12
3281,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.94372142 0.6902914  0.52428501 0.44280695],14
3853,20,4,2,[],20,1.0,[0.97450261 0.92278757 0.97452479 0.98469508],11
9862,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.92441554 0.67279202 0.56307111 0.42892399],15
489,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.90327456 0.68736945 0.48380472],13
2520,25,4,2,[],25,1.0,[0.89153302 0.92242114 0.92731278 0.92647926],31
4216,20,4,2,[],20,1.0,[0.90729421 0.96041757 0.93321003 0.95703956],17
3752,25,2,1,"['0900-1200', '1000-1100']",14,0.56,[0.9118621  0.48165648],15
1125,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.97578241 0.47030651],4
1791,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.98741773 0.45869651],2
1719,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.96068945 0.46550049],8
285,25,2,2,[],20,0.8,[0.93423473 0.95690472],18
1569,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.95926042 0.92715727 0.45435265],16
1401,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.97518137 0.94306985 0.47559337 0.48208775],17
3816,25,2,1,[],20,0.8,[0.9440683 0.9391911],14
4877,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.93879473 0.6821717  0.46200496],17
7875,30,3,1,[],30,1.0,[0.86666667 0.86713889 0.85042589],37
231,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.937295   0.6646149  0.51863535 0.45419479],22
9395,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.93135227 0.94495817 0.46471265 0.46011158],19
1569,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.90947916 0.93855171 0.48713302 0.45163187],26
2269,25,2,2,[],21,0.84,[0.97348562 0.96275427],10
7998,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94468608 0.97210899 0.43501969 0.48537528],16
3636,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.91146137 0.4659957 ],8
489,20,3,2,[],20,1.0,[0.95222596 0.95895231 0.95562727],13
1125,20,3,2,[],20,1.0,[0.94568623 0.9756691  0.9738746 ],12
285,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.98560673 0.45010085],6
7181,20,4,1,[],20,1.0,[0.90778854 0.8816911  0.88248413 0.90419973],14
8463,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.97685614 0.68666562 0.45674337],7
1621,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.95108184 0.6844835  0.43943493],13
2001,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.92780695 0.9865285  0.46227775 0.48459306],17
1125,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.96170127 0.70704311 0.54561803 0.46973166],12
6538,25,2,2,"['0900-1030', '1030-1200']",10,0.4,[0.95198523 0.47147176],7
7198,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.93563082 0.72829254 0.54622871 0.45415063],10
6140,20,4,3,[],20,1.0,[0.97129609 0.92693893 0.95569189 0.97511962],13
3285,20,2,2,[],20,1.0,[0.92267275 0.91789968],26
7181,30,4,1,[],30,1.0,[0.91929455 0.91049051 0.90788758 0.92359571],22
1791,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.98611556 0.98681809 0.44832402],5
184,20,3,1,[],20,1.0,[0.87250432 0.9103977  0.84741577],18
1173,20,2,2,"['0900-1030', '1030-1200']",11,0.55,[0.95147443 0.47909878],7
908,20,3,2,[],20,1.0,[0.94670493 0.94348752 0.90961238],20
4877,20,3,2,[],20,1.0,[0.89822547 0.92357156 0.97203364],19
3816,20,2,1,[],20,1.0,[0.9405062  0.95036496],13
2319,25,2,2,"['0900-1030', '1030-1200']",11,0.44,[1.         0.44587501],3
803,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.96140906 0.70265589 0.47430236],10
7617,25,2,3,[],20,0.8,[0.92861719 0.95149254],20
3636,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.90841385 0.74318733 0.5354435  0.45372068],15
9210,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.92924015 0.70299885 0.52848026 0.46815589],18
231,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.93755404 0.9516369  0.44840543 0.45035709],24
965,20,4,2,[],20,1.0,[0.97414993 0.98615548 0.95998358 0.94125621],10
7198,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.94783307 0.69779453 0.54115946 0.44861544],10
3281,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,0.8333333333333334,[0.94889435 0.97436909 0.46460301 0.49336467],16
6513,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.92969473 0.65912326 0.52027639 0.429219  ],24
272,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.97263734 0.45043208],6
7998,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.96297703 0.47232824],5
1173,25,3,1,[],25,1.0,[0.94221625 0.90959989 0.92594362],15
4666,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.94759008 0.95969499 0.45298154],9
2240,25,3,1,[],25,1.0,[0.90539216 0.90399351 0.90500424],21
1206,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.91950238 0.63572601 0.45357659],22
1401,25,2,2,[],20,0.8,[0.93117058 0.95589803],18
5129,25,3,3,[],25,1.0,[0.95889978 0.90030675 0.93702161],24
3853,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.9590766  0.96259352 0.48587519 0.49001914],15
6140,25,4,2,[],25,1.0,[0.9134652  0.98549107 0.94352917 0.94630602],20
1719,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.94840246 0.7189572  0.44768016],8
8877,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.91673122 0.94563331 0.44879322 0.46931708],16
5233,20,2,2,[],20,1.0,[0.94532199 0.9368196 ],19
231,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.89551258 0.91923161 0.44625563 0.43190975],23
3215,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94079067 0.94227353 0.47716744 0.50013885],16
5733,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.94956353 0.68506345 0.56434393 0.4616958 ],17
4370,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.93699108 0.96515991 0.4339909 ],16
272,30,2,3,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.96833285 0.446793  ],8
8463,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.98807777 0.4468611 ],4
6254,30,4,1,[],30,1.0,[0.88197122 0.83484796 0.84052474 0.90928875],25
4459,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.95212668 0.68819137 0.47824484],15
1513,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.97505277 0.94825871 0.4817525 ],11
2313,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.94322042 0.94031221 0.4444996  0.44215787],20
8877,25,4,3,[],25,1.0,[0.9330587  0.97599705 0.97271773 0.93917844],19
231,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.91598966 0.46896304],15
3780,25,3,3,[],25,1.0,[0.9513382  0.9807825  0.94642489],15
1206,20,4,1,[],20,1.0,[0.83070018 0.80194918 0.7943627  0.79335377],25
6513,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.87011868 0.92232216 0.43794794 0.45186587],25
463,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.97569185 0.94228379 0.43326324 0.48967027],15
9322,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.9158062  0.92747942 0.45005288 0.46791444],19
5233,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.93386243 0.98554592 0.47701201],17
8877,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.95877061 0.93399015 0.46106928],11
8575,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.94587843 0.71654856 0.56494325 0.47837032],10
2001,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.94209641 0.93769172 0.45600239],15
5233,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.97534517 0.69964664 0.46646874],16
4668,30,2,3,[],20,0.6666666666666666,[0.94201606 0.96770347],14
912,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.92248842 0.70090594 0.45640421],12
8721,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.92734564 0.89016736 0.45212331 0.46024698],23
1173,25,2,2,"['0900-1200', '1000-1100']",13,0.52,[0.95665841 0.45495623],11
9862,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.97962808 0.9388523  0.47895346],15
3281,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.97575984 0.68637007 0.48526737],9
309,20,3,2,[],20,1.0,[0.94005013 0.89353353 0.96802773],20
6538,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.95333812 0.97369486 0.44784368 0.42940187],14
5233,20,4,3,[],20,1.0,[0.98648368 0.91015008 0.92771084 0.95947631],17
5694,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.96051033 0.94269088 0.45520935],14
2269,20,4,1,[],20,1.0,[0.92727647 0.90254728 0.94258373 0.90862656],10
4668,30,2,1,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.93878713 0.43845935],13
1429,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94335238 0.95857234 0.45068044 0.49054768],15
7617,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.94470438 0.46198666],9
3752,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.90964379 0.46733988],15
309,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",19,0.95,[0.92281476 0.67375887 0.53079991 0.43942169],20
1569,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.95926042 0.92715727 0.45435265],16
2319,30,2,1,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.96835751 0.44787036],7
3806,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.94476312 0.46106406],11
8632,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.92113483 0.93855607 0.44208551 0.46659875],14
5600,30,2,2,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.94118238 0.46410294],10
8828,25,3,2,[],25,1.0,[0.92858451 0.9345879  0.9354326 ],26
8632,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.94818653 0.70149254 0.56818436 0.44881493],13
4370,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.93640544 0.94395344 0.48114093],16
4666,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.95360457 0.46817828],5
4671,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.93052228 0.91860252 0.44884115 0.49294411],15
8463,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",22,0.88,[1.         0.69716403 0.57848344 0.4840948 ],12
7413,30,2,1,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.95589532 0.4869326 ],8
9862,30,4,1,[],30,1.0,[0.93574643 0.92535828 0.9082618  0.91249879],20
9499,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.98615254 0.46086556],8
8721,20,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.92721165 0.68806784 0.55552908 0.44882278],15
4671,20,3,2,[],20,1.0,[0.94067719 0.97235895 0.93962794],17
8575,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.97466875 0.94106981 0.45900998 0.45880938],11
7067,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.96183206 0.71090473 0.53887996 0.47934873],11
364,20,3,1,[],20,1.0,[0.89820789 0.89977899 0.88362702],20
3281,30,2,2,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.94959287 0.45774966],8
4459,25,3,1,[],25,1.0,[0.91824788 0.90275953 0.91949807],21
1164,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.9470684  0.69218871 0.54637961 0.44203042],15
9499,25,2,3,"['0900-1030', '1030-1200']",11,0.44,[0.96252882 0.47166851],8
2313,30,4,1,[],30,1.0,[0.8695875  0.8795865  0.89124016 0.85123681],24
2001,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.93079218 0.93364726 0.48669442],15
9499,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.94858612 0.66275452 0.51913251 0.42168557],19
2313,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.93340784 0.96426608 0.46586716],20
1513,20,2,3,"['0900-1030', '1030-1200']",11,0.55,[0.94813485 0.47052143],7
5600,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.93665952 0.69241443 0.46269357],13
3215,20,3,1,[],20,1.0,[0.94428152 0.90301174 0.92668834],14
2240,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.89726639 0.67269526 0.57520661 0.46837514],17
3601,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.96896782 0.98753356 0.48762423],7
8575,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.9612711 0.7007119 0.4728107],7
3806,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.90964693 0.94846383 0.47389703 0.46247041],30
3281,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.96457122 0.69519899 0.44263909],9
3853,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.97582295 0.72689967 0.54654081 0.45015367],12
8895,20,2,3,[],20,1.0,[0.92292256 0.94143558],22
1505,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95496387 0.9313622  0.46719426],18
4342,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.92350172 0.94991331 0.44527067 0.49416889],20
7181,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.95763632 0.71056803 0.44428266],11
8721,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.92038495 0.46944258],9
4960,20,3,2,[],20,1.0,[0.91706161 0.89297475 0.93810703],26
1505,25,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.88614468 0.68481163 0.55629604 0.47821046],18
7617,20,2,1,"['0900-1200', '1000-1100']",13,0.65,[0.94776876 0.42951955],11
3853,25,2,1,[],20,0.8,[0.91619846 0.9298378 ],14
1429,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.94583687 0.65034965 0.55687757 0.44718514],15
1791,30,4,3,[],30,1.0,[0.96026085 0.9548118  1.         0.96052232],16
2313,30,4,2,[],30,1.0,[0.94725091 0.96780958 0.92315199 0.91775457],24
8828,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.93792379 0.90885417 0.44400786],21
5233,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.98792943 0.68646865 0.53123134 0.45316148],16
9499,25,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.97398439 0.68498274 0.5544019  0.44335169],20
3780,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95147963 0.87479968 0.49435603],11
5733,25,3,3,[],25,1.0,[0.94923362 0.97529456 0.93454838],20
2319,25,3,2,[],25,1.0,[0.96153467 0.96380846 0.96197348],14
184,20,4,1,[],20,1.0,[0.90576682 0.85390182 0.84579857 0.88553079],17
2319,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,1.0,[0.95548381 0.9754439  0.45136301 0.46515629],14
9210,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.87839444 0.87768931 0.46494967 0.43320146],24
5655,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.94369044 0.94495024 0.43428854],18
3219,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.95697264 0.7243251  0.56963194 0.44399759],9
6363,20,2,2,[],20,1.0,[0.94302133 0.94805195],17
9210,20,4,1,[],20,1.0,[0.83447489 0.83464172 0.86054234 0.81159173],19
